"x1","x2","x3","weight"
0.1,0.85,0.0499999999999999,0.50475
0.1,0.8625,0.0375,0.494828125
0.1,0.875,0.025,0.4840625
0.1,0.8875,0.0125,0.472453125
0.1,0.9,0,0.46
0.1125,0,0.8875,-0.775
0.1125,0.0125,0.875,-0.72365234375
0.1125,0.025,0.8625,-0.67325390625
0.1125,0.0375,0.85,-0.6238046875
0.1125,0.05,0.8375,-0.5753046875
0.1125,0.0625,0.825,-0.52775390625
0.1125,0.075,0.8125,-0.48115234375
0.1125,0.0875,0.8,-0.4355
0.1125,0.1,0.7875,-0.390796875
0.1125,0.1125,0.775,-0.34704296875
0.1125,0.125,0.7625,-0.30423828125
0.1125,0.1375,0.75,-0.2623828125
0.1125,0.15,0.7375,-0.2214765625
0.1125,0.1625,0.725,-0.18151953125
0.1125,0.175,0.7125,-0.14251171875
0.1125,0.1875,0.7,-0.104453125
0.1125,0.2,0.6875,-0.0673437499999999
0.1125,0.2125,0.675,-0.0311835937499999
0.1125,0.225,0.6625,0.00402734375000008
0.1125,0.2375,0.65,0.0382890625000001
0.1125,0.25,0.6375,0.0716015625
0.1125,0.2625,0.625,0.10396484375
0.1125,0.275,0.6125,0.13537890625
0.1125,0.2875,0.6,0.16584375
0.1125,0.3,0.5875,0.195359375
0.1125,0.3125,0.575,0.22392578125
0.1125,0.325,0.5625,0.25154296875
0.1125,0.3375,0.55,0.2782109375
0.1125,0.35,0.5375,0.3039296875
0.1125,0.3625,0.525,0.32869921875
0.1125,0.375,0.5125,0.35251953125
0.1125,0.3875,0.5,0.375390625
0.1125,0.4,0.4875,0.3973125
0.1125,0.4125,0.475,0.41828515625
0.1125,0.425,0.4625,0.43830859375
0.1125,0.4375,0.45,0.4573828125
0.1125,0.45,0.4375,0.4755078125
0.1125,0.4625,0.425,0.49268359375
0.1125,0.475,0.4125,0.50891015625
0.1125,0.4875,0.4,0.5241875
0.1125,0.5,0.3875,0.538515625
0.1125,0.5125,0.375,0.55189453125
0.1125,0.525,0.3625,0.56432421875
0.1125,0.5375,0.35,0.5758046875
0.1125,0.55,0.3375,0.5863359375
0.1125,0.5625,0.325,0.59591796875
0.1125,0.575,0.3125,0.60455078125
0.1125,0.5875,0.3,0.612234375
0.1125,0.6,0.2875,0.61896875
0.1125,0.6125,0.275,0.62475390625
0.1125,0.625,0.2625,0.62958984375
0.1125,0.6375,0.25,0.6334765625
0.1125,0.65,0.2375,0.6364140625
0.1125,0.6625,0.225,0.63840234375
0.1125,0.675,0.2125,0.63944140625
0.1125,0.6875,0.2,0.63953125
0.1125,0.7,0.1875,0.638671875
0.1125,0.7125,0.175,0.63686328125
0.1125,0.725,0.1625,0.63410546875
0.1125,0.7375,0.15,0.6303984375
0.1125,0.75,0.1375,0.6257421875
0.1125,0.7625,0.125,0.62013671875
0.1125,0.775,0.1125,0.61358203125
0.1125,0.7875,0.0999999999999999,0.606078125
0.1125,0.8,0.0874999999999999,0.597625
0.1125,0.8125,0.075,0.58822265625
0.1125,0.825,0.0624999999999999,0.57787109375
0.1125,0.8375,0.0499999999999999,0.5665703125
0.1125,0.85,0.0374999999999999,0.5543203125
0.1125,0.8625,0.0249999999999999,0.54112109375
0.1125,0.875,0.0125,0.52697265625
0.1125,0.8875,0,0.511875
0.125,0,0.875,-0.75
0.125,0.0125,0.8625,-0.69486328125
0.125,0.025,0.85,-0.64078125
0.125,0.0375,0.8375,-0.58775390625
0.125,0.05,0.825,-0.53578125
0.125,0.0625,0.8125,-0.48486328125
0.125,0.075,0.8,-0.435
0.125,0.0875,0.7875,-0.38619140625
0.125,0.1,0.775,-0.3384375
0.125,0.1125,0.7625,-0.29173828125
0.125,0.125,0.75,-0.24609375
0.125,0.1375,0.7375,-0.20150390625
0.125,0.15,0.725,-0.15796875
0.125,0.1625,0.7125,-0.11548828125
0.125,0.175,0.7,-0.0740624999999999
0.125,0.1875,0.6875,-0.03369140625
0.125,0.2,0.675,0.00562499999999999
0.125,0.2125,0.6625,0.0438867187500001
0.125,0.225,0.65,0.08109375
0.125,0.2375,0.6375,0.11724609375
0.125,0.25,0.625,0.15234375
0.125,0.2625,0.6125,0.18638671875
0.125,0.275,0.6,0.219375
0.125,0.2875,0.5875,0.25130859375
0.125,0.3,0.575,0.2821875
0.125,0.3125,0.5625,0.31201171875
0.125,0.325,0.55,0.34078125
0.125,0.3375,0.5375,0.36849609375
0.125,0.35,0.525,0.39515625
0.125,0.3625,0.5125,0.42076171875
0.125,0.375,0.5,0.4453125
0.125,0.3875,0.4875,0.46880859375
0.125,0.4,0.475,0.49125
0.125,0.4125,0.4625,0.51263671875
0.125,0.425,0.45,0.53296875
0.125,0.4375,0.4375,0.55224609375
0.125,0.45,0.425,0.57046875
0.125,0.4625,0.4125,0.58763671875
0.125,0.475,0.4,0.60375
0.125,0.4875,0.3875,0.61880859375
0.125,0.5,0.375,0.6328125
0.125,0.5125,0.3625,0.64576171875
0.125,0.525,0.35,0.65765625
0.125,0.5375,0.3375,0.66849609375
0.125,0.55,0.325,0.67828125
0.125,0.5625,0.3125,0.68701171875
0.125,0.575,0.3,0.6946875
0.125,0.5875,0.2875,0.70130859375
0.125,0.6,0.275,0.706875
0.125,0.6125,0.2625,0.71138671875
0.125,0.625,0.25,0.71484375
0.125,0.6375,0.2375,0.71724609375
0.125,0.65,0.225,0.71859375
0.125,0.6625,0.2125,0.71888671875
0.125,0.675,0.2,0.718125
0.125,0.6875,0.1875,0.71630859375
0.125,0.7,0.175,0.7134375
0.125,0.7125,0.1625,0.70951171875
0.125,0.725,0.15,0.70453125
0.125,0.7375,0.1375,0.69849609375
0.125,0.75,0.125,0.69140625
0.125,0.7625,0.1125,0.68326171875
0.125,0.775,0.1,0.6740625
0.125,0.7875,0.0874999999999999,0.66380859375
0.125,0.8,0.075,0.6525
0.125,0.8125,0.0625,0.64013671875
0.125,0.825,0.0499999999999999,0.62671875
0.125,0.8375,0.0375,0.61224609375
0.125,0.85,0.0249999999999999,0.59671875
0.125,0.8625,0.0125,0.58013671875
0.125,0.875,0,0.5625
0.1375,0,0.8625,-0.725
0.1375,0.0125,0.85,-0.6661796875
0.1375,0.025,0.8375,-0.60851953125
0.1375,0.0375,0.825,-0.55201953125
0.1375,0.05,0.8125,-0.4966796875
0.1375,0.0625,0.8,-0.4425
0.1375,0.075,0.7875,-0.38948046875
0.1375,0.0875,0.775,-0.33762109375
0.1375,0.1,0.7625,-0.286921875
0.1375,0.1125,0.75,-0.2373828125
0.1375,0.125,0.7375,-0.18900390625
0.1375,0.1375,0.725,-0.14178515625
0.1375,0.15,0.7125,-0.0957265624999998
0.1375,0.1625,0.7,-0.0508281249999999
0.1375,0.175,0.6875,-0.00708984374999999
0.1375,0.1875,0.675,0.03548828125
0.1375,0.2,0.6625,0.07690625
0.1375,0.2125,0.65,0.1171640625
0.1375,0.225,0.6375,0.15626171875
0.1375,0.2375,0.625,0.19419921875
0.1375,0.25,0.6125,0.2309765625
0.1375,0.2625,0.6,0.26659375
0.1375,0.275,0.5875,0.30105078125
0.1375,0.2875,0.575,0.33434765625
0.1375,0.3,0.5625,0.366484375
0.1375,0.3125,0.55,0.3974609375
0.1375,0.325,0.5375,0.42727734375
0.1375,0.3375,0.525,0.45593359375
0.1375,0.35,0.5125,0.4834296875
0.1375,0.3625,0.5,0.509765625
0.1375,0.375,0.4875,0.53494140625
0.1375,0.3875,0.475,0.55895703125
0.1375,0.4,0.4625,0.5818125
0.1375,0.4125,0.45,0.6035078125
0.1375,0.425,0.4375,0.62404296875
0.1375,0.4375,0.425,0.64341796875
0.1375,0.45,0.4125,0.6616328125
0.1375,0.4625,0.4,0.6786875
0.1375,0.475,0.3875,0.69458203125
0.1375,0.4875,0.375,0.70931640625
0.1375,0.5,0.3625,0.722890625
0.1375,0.5125,0.35,0.7353046875
0.1375,0.525,0.3375,0.74655859375
0.1375,0.5375,0.325,0.75665234375
0.1375,0.55,0.3125,0.7655859375
0.1375,0.5625,0.3,0.773359375
0.1375,0.575,0.2875,0.77997265625
0.1375,0.5875,0.275,0.78542578125
0.1375,0.6,0.2625,0.78971875
0.1375,0.6125,0.25,0.7928515625
0.1375,0.625,0.2375,0.79482421875
0.1375,0.6375,0.225,0.79563671875
0.1375,0.65,0.2125,0.7952890625
0.1375,0.6625,0.2,0.79378125
0.1375,0.675,0.1875,0.79111328125
0.1375,0.6875,0.175,0.78728515625
0.1375,0.7,0.1625,0.782296875
0.1375,0.7125,0.15,0.7761484375
0.1375,0.725,0.1375,0.76883984375
0.1375,0.7375,0.125,0.76037109375
0.1375,0.75,0.1125,0.7507421875
0.1375,0.7625,0.1,0.739953125
0.1375,0.775,0.0875,0.72800390625
0.1375,0.7875,0.075,0.71489453125
0.1375,0.8,0.0625,0.700625
0.1375,0.8125,0.05,0.6851953125
0.1375,0.825,0.0375,0.66860546875
0.1375,0.8375,0.025,0.65085546875
0.1375,0.85,0.0125,0.6319453125
0.1375,0.8625,0,0.611875
0.15,0,0.85,-0.7
0.15,0.0125,0.8375,-0.6376015625
0.15,0.025,0.825,-0.57646875
0.15,0.0375,0.8125,-0.5166015625
0.15,0.05,0.8,-0.458
0.15,0.0625,0.7875,-0.4006640625
0.15,0.075,0.775,-0.34459375
0.15,0.0875,0.7625,-0.2897890625
0.15,0.1,0.75,-0.23625
0.15,0.1125,0.7375,-0.1839765625
0.15,0.125,0.725,-0.13296875
0.15,0.1375,0.7125,-0.0832265624999998
0.15,0.15,0.7,-0.0347499999999998
0.15,0.1625,0.6875,0.0124609375000002
0.15,0.175,0.675,0.0584062500000002
0.15,0.1875,0.6625,0.1030859375
0.15,0.2,0.65,0.1465
0.15,0.2125,0.6375,0.1886484375
0.15,0.225,0.625,0.22953125
0.15,0.2375,0.6125,0.2691484375
0.15,0.25,0.6,0.3075
0.15,0.2625,0.5875,0.3445859375
0.15,0.275,0.575,0.38040625
0.15,0.2875,0.5625,0.4149609375
0.15,0.3,0.55,0.44825
0.15,0.3125,0.5375,0.4802734375
0.15,0.325,0.525,0.51103125
0.15,0.3375,0.5125,0.5405234375
0.15,0.35,0.5,0.56875
0.15,0.3625,0.4875,0.5957109375
0.15,0.375,0.475,0.62140625
0.15,0.3875,0.4625,0.6458359375
0.15,0.4,0.45,0.669
0.15,0.4125,0.4375,0.6908984375
0.15,0.425,0.425,0.71153125
0.15,0.4375,0.4125,0.7308984375
0.15,0.45,0.4,0.749
0.15,0.4625,0.3875,0.7658359375
0.15,0.475,0.375,0.78140625
0.15,0.4875,0.3625,0.7957109375
0.15,0.5,0.35,0.80875
0.15,0.5125,0.3375,0.8205234375
0.15,0.525,0.325,0.83103125
0.15,0.5375,0.3125,0.8402734375
0.15,0.55,0.3,0.84825
0.15,0.5625,0.2875,0.8549609375
0.15,0.575,0.275,0.86040625
0.15,0.5875,0.2625,0.8645859375
0.15,0.6,0.25,0.8675
0.15,0.6125,0.2375,0.8691484375
0.15,0.625,0.225,0.86953125
0.15,0.6375,0.2125,0.8686484375
0.15,0.65,0.2,0.8665
0.15,0.6625,0.1875,0.8630859375
0.15,0.675,0.175,0.85840625
0.15,0.6875,0.1625,0.8524609375
0.15,0.7,0.15,0.84525
0.15,0.7125,0.1375,0.8367734375
0.15,0.725,0.125,0.82703125
0.15,0.7375,0.1125,0.8160234375
0.15,0.75,0.1,0.80375
0.15,0.7625,0.0874999999999999,0.7902109375
0.15,0.775,0.075,0.77540625
0.15,0.7875,0.0624999999999999,0.7593359375
0.15,0.8,0.0499999999999999,0.742
0.15,0.8125,0.0375,0.7233984375
0.15,0.825,0.0249999999999999,0.70353125
0.15,0.8375,0.0125,0.6823984375
0.15,0.85,0,0.66
0.1625,0,0.8375,-0.675
0.1625,0.0125,0.825,-0.60912890625
0.1625,0.025,0.8125,-0.54462890625
0.1625,0.0375,0.8,-0.4815
0.1625,0.05,0.7875,-0.4197421875
0.1625,0.0625,0.775,-0.35935546875
0.1625,0.075,0.7625,-0.30033984375
0.1625,0.0875,0.75,-0.2426953125
0.1625,0.1,0.7375,-0.186421875
0.1625,0.1125,0.725,-0.13151953125
0.1625,0.125,0.7125,-0.07798828125
0.1625,0.1375,0.7,-0.0258281249999999
0.1625,0.15,0.6875,0.0249609375000001
0.1625,0.1625,0.675,0.07437890625
0.1625,0.175,0.6625,0.12242578125
0.1625,0.1875,0.65,0.1691015625
0.1625,0.2,0.6375,0.21440625
0.1625,0.2125,0.625,0.25833984375
0.1625,0.225,0.6125,0.30090234375
0.1625,0.2375,0.6,0.34209375
0.1625,0.25,0.5875,0.3819140625
0.1625,0.2625,0.575,0.42036328125
0.1625,0.275,0.5625,0.45744140625
0.1625,0.2875,0.55,0.4931484375
0.1625,0.3,0.5375,0.527484375
0.1625,0.3125,0.525,0.56044921875
0.1625,0.325,0.5125,0.59204296875
0.1625,0.3375,0.5,0.622265625
0.1625,0.35,0.4875,0.6511171875
0.1625,0.3625,0.475,0.67859765625
0.1625,0.375,0.4625,0.70470703125
0.1625,0.3875,0.45,0.7294453125
0.1625,0.4,0.4375,0.7528125
0.1625,0.4125,0.425,0.77480859375
0.1625,0.425,0.4125,0.79543359375
0.1625,0.4375,0.4,0.8146875
0.1625,0.45,0.3875,0.8325703125
0.1625,0.4625,0.375,0.84908203125
0.1625,0.475,0.3625,0.86422265625
0.1625,0.4875,0.35,0.8779921875
0.1625,0.5,0.3375,0.890390625
0.1625,0.5125,0.325,0.90141796875
0.1625,0.525,0.3125,0.91107421875
0.1625,0.5375,0.3,0.919359375
0.1625,0.55,0.2875,0.9262734375
0.1625,0.5625,0.275,0.93181640625
0.1625,0.575,0.2625,0.93598828125
0.1625,0.5875,0.25,0.9387890625
0.1625,0.6,0.2375,0.94021875
0.1625,0.6125,0.225,0.94027734375
0.1625,0.625,0.2125,0.93896484375
0.1625,0.6375,0.2,0.93628125
0.1625,0.65,0.1875,0.9322265625
0.1625,0.6625,0.175,0.92680078125
0.1625,0.675,0.1625,0.92000390625
0.1625,0.6875,0.15,0.9118359375
0.1625,0.7,0.1375,0.902296875
0.1625,0.7125,0.125,0.89138671875
0.1625,0.725,0.1125,0.87910546875
0.1625,0.7375,0.1,0.865453125
0.1625,0.75,0.0875,0.8504296875
0.1625,0.7625,0.075,0.83403515625
0.1625,0.775,0.0625,0.81626953125
0.1625,0.7875,0.0499999999999999,0.7971328125
0.1625,0.8,0.0375,0.776625
0.1625,0.8125,0.025,0.75474609375
0.1625,0.825,0.0125,0.73149609375
0.1625,0.8375,0,0.706875
0.175,0,0.825,-0.65
0.175,0.0125,0.8125,-0.58076171875
0.175,0.025,0.8,-0.513
0.175,0.0375,0.7875,-0.44671484375
0.175,0.05,0.775,-0.38190625
0.175,0.0625,0.7625,-0.31857421875
0.175,0.075,0.75,-0.25671875
0.175,0.0875,0.7375,-0.19633984375
0.175,0.1,0.725,-0.1374375
0.175,0.1125,0.7125,-0.0800117187499999
0.175,0.125,0.7,-0.0240624999999999
0.175,0.1375,0.6875,0.0304101562500001
0.175,0.15,0.675,0.0834062500000002
0.175,0.1625,0.6625,0.13492578125
0.175,0.175,0.65,0.18496875
0.175,0.1875,0.6375,0.23353515625
0.175,0.2,0.625,0.280625
0.175,0.2125,0.6125,0.32623828125
0.175,0.225,0.6,0.370375
0.175,0.2375,0.5875,0.41303515625
0.175,0.25,0.575,0.45421875
0.175,0.2625,0.5625,0.49392578125
0.175,0.275,0.55,0.53215625
0.175,0.2875,0.5375,0.56891015625
0.175,0.3,0.525,0.6041875
0.175,0.3125,0.5125,0.63798828125
0.175,0.325,0.5,0.6703125
0.175,0.3375,0.4875,0.70116015625
0.175,0.35,0.475,0.73053125
0.175,0.3625,0.4625,0.75842578125
0.175,0.375,0.45,0.78484375
0.175,0.3875,0.4375,0.80978515625
0.175,0.4,0.425,0.83325
0.175,0.4125,0.4125,0.85523828125
0.175,0.425,0.4,0.87575
0.175,0.4375,0.3875,0.89478515625
0.175,0.45,0.375,0.91234375
0.175,0.4625,0.3625,0.92842578125
0.175,0.475,0.35,0.94303125
0.175,0.4875,0.3375,0.95616015625
0.175,0.5,0.325,0.9678125
0.175,0.5125,0.3125,0.97798828125
0.175,0.525,0.3,0.9866875
0.175,0.5375,0.2875,0.99391015625
0.175,0.55,0.275,0.99965625
0.175,0.5625,0.2625,1.00392578125
0.175,0.575,0.25,1.00671875
0.175,0.5875,0.2375,1.00803515625
0.175,0.6,0.225,1.007875
0.175,0.6125,0.2125,1.00623828125
0.175,0.625,0.2,1.003125
0.175,0.6375,0.1875,0.99853515625
0.175,0.65,0.175,0.99246875
0.175,0.6625,0.1625,0.98492578125
0.175,0.675,0.15,0.97590625
0.175,0.6875,0.1375,0.96541015625
0.175,0.7,0.125,0.9534375
0.175,0.7125,0.1125,0.93998828125
0.175,0.725,0.0999999999999999,0.9250625
0.175,0.7375,0.0874999999999999,0.90866015625
0.175,0.75,0.075,0.89078125
0.175,0.7625,0.0624999999999999,0.87142578125
0.175,0.775,0.0499999999999999,0.85059375
0.175,0.7875,0.0374999999999999,0.82828515625
0.175,0.8,0.0249999999999999,0.8045
0.175,0.8125,0.0125,0.77923828125
0.175,0.825,0,0.7525
0.1875,0,0.8125,-0.625
0.1875,0.0125,0.8,-0.5525
0.1875,0.025,0.7875,-0.48158203125
0.1875,0.0375,0.775,-0.41224609375
0.1875,0.05,0.7625,-0.3444921875
0.1875,0.0625,0.75,-0.2783203125
0.1875,0.075,0.7375,-0.21373046875
0.1875,0.0875,0.725,-0.15072265625
0.1875,0.1,0.7125,-0.089296875
0.1875,0.1125,0.7,-0.029453125
0.1875,0.125,0.6875,0.02880859375
0.1875,0.1375,0.675,0.0854882812500001
0.1875,0.15,0.6625,0.1405859375
0.1875,0.1625,0.65,0.1941015625
0.1875,0.175,0.6375,0.24603515625
0.1875,0.1875,0.625,0.29638671875
0.1875,0.2,0.6125,0.34515625
0.1875,0.2125,0.6,0.39234375
0.1875,0.225,0.5875,0.43794921875
0.1875,0.2375,0.575,0.48197265625
0.1875,0.25,0.5625,0.5244140625
0.1875,0.2625,0.55,0.5652734375
0.1875,0.275,0.5375,0.60455078125
0.1875,0.2875,0.525,0.64224609375
0.1875,0.3,0.5125,0.678359375
0.1875,0.3125,0.5,0.712890625
0.1875,0.325,0.4875,0.74583984375
0.1875,0.3375,0.475,0.77720703125
0.1875,0.35,0.4625,0.8069921875
0.1875,0.3625,0.45,0.8351953125
0.1875,0.375,0.4375,0.86181640625
0.1875,0.3875,0.425,0.88685546875
0.1875,0.4,0.4125,0.9103125
0.1875,0.4125,0.4,0.9321875
0.1875,0.425,0.3875,0.95248046875
0.1875,0.4375,0.375,0.97119140625
0.1875,0.45,0.3625,0.9883203125
0.1875,0.4625,0.35,1.0038671875
0.1875,0.475,0.3375,1.01783203125
0.1875,0.4875,0.325,1.03021484375
0.1875,0.5,0.3125,1.041015625
0.1875,0.5125,0.3,1.050234375
0.1875,0.525,0.2875,1.05787109375
0.1875,0.5375,0.275,1.06392578125
0.1875,0.55,0.2625,1.0683984375
0.1875,0.5625,0.25,1.0712890625
0.1875,0.575,0.2375,1.07259765625
0.1875,0.5875,0.225,1.07232421875
0.1875,0.6,0.2125,1.07046875
0.1875,0.6125,0.2,1.06703125
0.1875,0.625,0.1875,1.06201171875
0.1875,0.6375,0.175,1.05541015625
0.1875,0.65,0.1625,1.0472265625
0.1875,0.6625,0.15,1.0374609375
0.1875,0.675,0.1375,1.02611328125
0.1875,0.6875,0.125,1.01318359375
0.1875,0.7,0.1125,0.998671875
0.1875,0.7125,0.1,0.982578125
0.1875,0.725,0.0874999999999999,0.96490234375
0.1875,0.7375,0.075,0.94564453125
0.1875,0.75,0.0625,0.9248046875
0.1875,0.7625,0.0499999999999999,0.9023828125
0.1875,0.775,0.0375,0.87837890625
0.1875,0.7875,0.0249999999999999,0.85279296875
0.1875,0.8,0.0125,0.825625
0.1875,0.8125,0,0.796875
0.2,0,0.8,-0.6
0.2,0.0125,0.7875,-0.52434375
0.2,0.025,0.775,-0.450375
0.2,0.0375,0.7625,-0.37809375
0.2,0.05,0.75,-0.3075
0.2,0.0625,0.7375,-0.23859375
0.2,0.075,0.725,-0.171375
0.2,0.0875,0.7125,-0.10584375
0.2,0.1,0.7,-0.0419999999999999
0.2,0.1125,0.6875,0.02015625
0.2,0.125,0.675,0.0806250000000001
0.2,0.1375,0.6625,0.13940625
0.2,0.15,0.65,0.1965
0.2,0.1625,0.6375,0.25190625
0.2,0.175,0.625,0.305625
0.2,0.1875,0.6125,0.35765625
0.2,0.2,0.6,0.408
0.2,0.2125,0.5875,0.45665625
0.2,0.225,0.575,0.503625
0.2,0.2375,0.5625,0.54890625
0.2,0.25,0.55,0.5925
0.2,0.2625,0.5375,0.63440625
0.2,0.275,0.525,0.674625
0.2,0.2875,0.5125,0.71315625
0.2,0.3,0.5,0.75
0.2,0.3125,0.4875,0.78515625
0.2,0.325,0.475,0.818625
0.2,0.3375,0.4625,0.85040625
0.2,0.35,0.45,0.8805
0.2,0.3625,0.4375,0.90890625
0.2,0.375,0.425,0.935625
0.2,0.3875,0.4125,0.96065625
0.2,0.4,0.4,0.984
0.2,0.4125,0.3875,1.00565625
0.2,0.425,0.375,1.025625
0.2,0.4375,0.3625,1.04390625
0.2,0.45,0.35,1.0605
0.2,0.4625,0.3375,1.07540625
0.2,0.475,0.325,1.088625
0.2,0.4875,0.3125,1.10015625
0.2,0.5,0.3,1.11
0.2,0.5125,0.2875,1.11815625
0.2,0.525,0.275,1.124625
0.2,0.5375,0.2625,1.12940625
0.2,0.55,0.25,1.1325
0.2,0.5625,0.2375,1.13390625
0.2,0.575,0.225,1.133625
0.2,0.5875,0.2125,1.13165625
0.2,0.6,0.2,1.128
0.2,0.6125,0.1875,1.12265625
0.2,0.625,0.175,1.115625
0.2,0.6375,0.1625,1.10690625
0.2,0.65,0.15,1.0965
0.2,0.6625,0.1375,1.08440625
0.2,0.675,0.125,1.070625
0.2,0.6875,0.1125,1.05515625
0.2,0.7,0.1,1.038
0.2,0.7125,0.0875,1.01915625
0.2,0.725,0.075,0.998625
0.2,0.7375,0.0625,0.97640625
0.2,0.75,0.05,0.9525
0.2,0.7625,0.0375,0.92690625
0.2,0.775,0.025,0.899625
0.2,0.7875,0.0125,0.87065625
0.2,0.8,0,0.84
0.2125,0,0.7875,-0.575
0.2125,0.0125,0.775,-0.49629296875
0.2125,0.025,0.7625,-0.41937890625
0.2125,0.0375,0.75,-0.3442578125
0.2125,0.05,0.7375,-0.2709296875
0.2125,0.0625,0.725,-0.19939453125
0.2125,0.075,0.7125,-0.12965234375
0.2125,0.0875,0.7,-0.0617031249999998
0.2125,0.1,0.6875,0.00445312500000011
0.2125,0.1125,0.675,0.0688164062500002
0.2125,0.125,0.6625,0.13138671875
0.2125,0.1375,0.65,0.1921640625
0.2125,0.15,0.6375,0.2511484375
0.2125,0.1625,0.625,0.30833984375
0.2125,0.175,0.6125,0.36373828125
0.2125,0.1875,0.6,0.41734375
0.2125,0.2,0.5875,0.46915625
0.2125,0.2125,0.575,0.51917578125
0.2125,0.225,0.5625,0.56740234375
0.2125,0.2375,0.55,0.6138359375
0.2125,0.25,0.5375,0.6584765625
0.2125,0.2625,0.525,0.70132421875
0.2125,0.275,0.5125,0.74237890625
0.2125,0.2875,0.5,0.781640625
0.2125,0.3,0.4875,0.819109375
0.2125,0.3125,0.475,0.85478515625
0.2125,0.325,0.4625,0.88866796875
0.2125,0.3375,0.45,0.9207578125
0.2125,0.35,0.4375,0.9510546875
0.2125,0.3625,0.425,0.97955859375
0.2125,0.375,0.4125,1.00626953125
0.2125,0.3875,0.4,1.0311875
0.2125,0.4,0.3875,1.0543125
0.2125,0.4125,0.375,1.07564453125
0.2125,0.425,0.3625,1.09518359375
0.2125,0.4375,0.35,1.1129296875
0.2125,0.45,0.3375,1.1288828125
0.2125,0.4625,0.325,1.14304296875
0.2125,0.475,0.3125,1.15541015625
0.2125,0.4875,0.3,1.165984375
0.2125,0.5,0.2875,1.174765625
0.2125,0.5125,0.275,1.18175390625
0.2125,0.525,0.2625,1.18694921875
0.2125,0.5375,0.25,1.1903515625
0.2125,0.55,0.2375,1.1919609375
0.2125,0.5625,0.225,1.19177734375
0.2125,0.575,0.2125,1.18980078125
0.2125,0.5875,0.2,1.18603125
0.2125,0.6,0.1875,1.18046875
0.2125,0.6125,0.175,1.17311328125
0.2125,0.625,0.1625,1.16396484375
0.2125,0.6375,0.15,1.1530234375
0.2125,0.65,0.1375,1.1402890625
0.2125,0.6625,0.125,1.12576171875
0.2125,0.675,0.1125,1.10944140625
0.2125,0.6875,0.1,1.091328125
0.2125,0.7,0.0874999999999999,1.071421875
0.2125,0.7125,0.075,1.04972265625
0.2125,0.725,0.0624999999999999,1.02623046875
0.2125,0.7375,0.0499999999999999,1.0009453125
0.2125,0.75,0.0375,0.9738671875
0.2125,0.7625,0.0249999999999999,0.94499609375
0.2125,0.775,0.0125,0.91433203125
0.2125,0.7875,0,0.881875
0.225,0,0.775,-0.55
0.225,0.0125,0.7625,-0.46834765625
0.225,0.025,0.75,-0.38859375
0.225,0.0375,0.7375,-0.31073828125
0.225,0.05,0.725,-0.23478125
0.225,0.0625,0.7125,-0.16072265625
0.225,0.075,0.7,-0.0885624999999999
0.225,0.0875,0.6875,-0.01830078125
0.225,0.1,0.675,0.0500625
0.225,0.1125,0.6625,0.11652734375
0.225,0.125,0.65,0.18109375
0.225,0.1375,0.6375,0.24376171875
0.225,0.15,0.625,0.30453125
0.225,0.1625,0.6125,0.36340234375
0.225,0.175,0.6,0.420375
0.225,0.1875,0.5875,0.47544921875
0.225,0.2,0.575,0.528625
0.225,0.2125,0.5625,0.57990234375
0.225,0.225,0.55,0.62928125
0.225,0.2375,0.5375,0.67676171875
0.225,0.25,0.525,0.72234375
0.225,0.2625,0.5125,0.76602734375
0.225,0.275,0.5,0.8078125
0.225,0.2875,0.4875,0.84769921875
0.225,0.3,0.475,0.8856875
0.225,0.3125,0.4625,0.92177734375
0.225,0.325,0.45,0.95596875
0.225,0.3375,0.4375,0.98826171875
0.225,0.35,0.425,1.01865625
0.225,0.3625,0.4125,1.04715234375
0.225,0.375,0.4,1.07375
0.225,0.3875,0.3875,1.09844921875
0.225,0.4,0.375,1.12125
0.225,0.4125,0.3625,1.14215234375
0.225,0.425,0.35,1.16115625
0.225,0.4375,0.3375,1.17826171875
0.225,0.45,0.325,1.19346875
0.225,0.4625,0.3125,1.20677734375
0.225,0.475,0.3,1.2181875
0.225,0.4875,0.2875,1.22769921875
0.225,0.5,0.275,1.2353125
0.225,0.5125,0.2625,1.24102734375
0.225,0.525,0.25,1.24484375
0.225,0.5375,0.2375,1.24676171875
0.225,0.55,0.225,1.24678125
0.225,0.5625,0.2125,1.24490234375
0.225,0.575,0.2,1.241125
0.225,0.5875,0.1875,1.23544921875
0.225,0.6,0.175,1.227875
0.225,0.6125,0.1625,1.21840234375
0.225,0.625,0.15,1.20703125
0.225,0.6375,0.1375,1.19376171875
0.225,0.65,0.125,1.17859375
0.225,0.6625,0.1125,1.16152734375
0.225,0.675,0.1,1.1425625
0.225,0.6875,0.0875,1.12169921875
0.225,0.7,0.075,1.0989375
0.225,0.7125,0.0625,1.07427734375
0.225,0.725,0.0499999999999999,1.04771875
0.225,0.7375,0.0375,1.01926171875
0.225,0.75,0.025,0.98890625
0.225,0.7625,0.0125,0.95665234375
0.225,0.775,0,0.9225
0.2375,0,0.7625,-0.525
0.2375,0.0125,0.75,-0.4405078125
0.2375,0.025,0.7375,-0.35801953125
0.2375,0.0375,0.725,-0.27753515625
0.2375,0.05,0.7125,-0.1990546875
0.2375,0.0625,0.7,-0.122578125
0.2375,0.075,0.6875,-0.0481054687499998
0.2375,0.0875,0.675,0.0243632812500001
